id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
56742165,7666460407761,"Hàng mới 100%, được PRC sản xuất với công nghệ tiên tiếnNguồn: 2 viên pin AAAKhoảng cách sử dụng: 8mKích thước: 241*51*25mmTrọng lượng: 113g1.POWER:Nhấn để bật tivi hoặc cho về chế độ chờ2. ...",Remote Điều Khiển Dành Cho TV Skyworth,52900,,52900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
167580337,2525749151401,"Ngắm nhìn thế giới với một tỷ sắc màu - Công nghệ Quantum Dot hiển thị 100% dải màuCông nghệ Quantum Dot hiển thị 100% dải màu với độ chân thực sống động và rõ nét, cho bạn thưởng thức từng khung hìn...",Smart Tivi QLED Samsung 4K 50 inch QA50Q60BA - Model 2022,12689300,12.0,16400000,,3710700,23,5,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
93066063,5400239094000,"Trải Nghiệm Nội Dung 4K Hoàn Mỹ Trên Thế Hệ Smart TV MớiPurColor Tái Hiện Sắc Màu Cuộc Sống, Rực Rỡ Và Sống Động HơnSmart Tivi Samsung 4K 75 inch UA75AU7700 Mới 2021 - Choáng ngợp trước dải màu sắc...",Smart Tivi Samsung 4K 75 inch UA75AU7700,21379300,26.0,38900000,,17520700,45,6,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
102757863,3599578249092,"Ưu điểm nổi bật của loa vi tính Kovit KS 839Kovit KS 839 khi mở hộp gồm có 1 loa Sub, 1 loa center, 2 loa vệ tinh, điều khiển từ xa, dây ăng ten, dây kết nối các loa với nhau, jack cắm tín hiệu từ ti...","Dàn âm thanh nghe nhạc 3.1 Kovit KS 839 - Bắt bluetooth, loa cây vỏ gỗ, nghe nhạc cực hay- Hàng chính hãng",2079000,68.0,2100000,,21000,1,23,,available,,4.5,"{'id': 4737791, 'name': 'KOVIT', 'slug': 'kovit'}",2022-12-30
10003165,9379006525321,"Máy Rửa Chén Electrolux ESF6010BW công suất 9 bộ, thiết kế nhỏ gọn, tích hợp công suất mạnh mẽ cùng 5 chương trình rửa tự động thông minh, khoang rửa được thiết kế rộng, cho phép rửa thật nhiều chén đ...",Máy Rửa Bát Electrolux ESF6010BW - Hàng chính hãng ,7429000,1506.0,9990000,,2561000,26,415,,available,,4.3,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
195637896,8036903524928,"Loa thanh SN5R.DVNMLLK trị giá 7.490.000 VND, , hướng dẫn đăng ký tại phần Điều khoản & điều kiện và nhận hàng trực tiếp với LG tại: http://quatanglg.com/campaign/15 Tăng cường độ sáng - OLED tỏ...",Smart Tivi OLED LG 4K 55 inch OLED55C2PSA - Model 2022,30089300,6.0,49900000,,19810700,40,2,,available,,5.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
121253309,5736281287467,"Thiết kế thanh mảnh, khung viền siêu mỏng tinh tế, sang trọngSmart Tivi Casper 4K 55 inch 55UW6000 sở hữu màn hình tràn viền thanh mảnh, tạo khung hình rộng và cảm giác tinh tế cho không gian lắp đặt...",Smart Tivi Casper 4K 55 inch 55UW6000,7959300,52.0,17590000,,9630700,55,8,,available,,4.5,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-12-30
48251378,8480715107942,"MICRO SHURE UGX21 New 2019Cùng nhìn tổng quan về UGX21, về cơ bản phụ kiện kèm theo thì cũng như các bản UGX khác. Tất cả đều được đóng gói cẩn thận và tỉ mỉ trong 1 bộ sản phẩm rất chắc chắn. Tông ...",Micro Karaoke Shure UGX21 - Hàng chính hãng,1583010,22.0,1599000,,15990,1,9,,available,,5.0,"{'id': 459909, 'name': 'Micro Shure', 'slug': 'micro-shure'}",2022-12-30
58947554,2778788466186,"Trải nghiệm đắm chìm trong âm thanh siêu thựcHệ thống âm thanh tốt nhất cho trải nghiệm như tại rạp hát.TV treo ở trên tường, loa thanh LG phía dưới, đặt trên kệ đá cẩm thạch trắng, có loa trầm ở b...",Loa Thanh Soundbar LG SN5R - Hàng Chính Hãng,2989000,14.0,2989000,,0,0,1,,available,,5.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
178062034,3319795209173,"Full Array LED 4KDù xem gì, bạn đều sẽ thấy nội dung được nâng cấp lên gần chất lượng 4K nhờ bộ xử lý Cognitive Processor XR độc đáo. Tấm màn hình Full Array LED, được điều khiển chuyên nghiệp bởi c...",Google Tivi Sony 4K 55 inch XR-55X90K - Model 2022,21499300,10.0,32300000,,10800700,33,4,,available,,5.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
98407467,1405842607826,"Thiết kế theo phong cách Ý hiện đại, trang nhãMáy Nước Nóng Trực Tiếp Ariston AURES SM45E-SBS-VN được thiết kế với kiểu dáng thanh lịch, nhỏ gọn, giúp không gian nhà tắm của bạn trở nên rộng rãi hơn,...",Máy Nước Nóng Trực Tiếp Ariston AURES SM45E-SBS-VN - Hàng chính hãng,1979000,21.0,3550000,,1571000,44,7,,available,,4.6,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-12-30
53639843,5407881736182,"Ngăn chặn mùi hôi khó chịu với bộ lọc than hoạt tính DeodorizerBộ lọc than hoạt tính Deodorizer trên tủ lạnh Samsung Inverter 208 lít RT20HAR8DBU/SV giúp loại bỏ hoàn toàn những mùi hôi khó chiu, cá...",Tủ Lạnh Inverter Samsung RT20HAR8DBU/SV (208L) - Hàng Chính Hãng - Chỉ Giao tại HCM,4999000,773.0,7490000,,2491000,33,312,,available,,4.7,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
19301952,8939214812746,"Máy giặt mini giặt đồ cho trẻ emMSP: TE0007Cấu tạo Máy giặt mini siêu nhỏ gọn - 51cm x 33cm x 33cm . Máy khỏe, giặt sạch - 260W. Lắp đặt cực đơn giản - sử dụng dễ dàng.Tia UV khủ khuẩn------------...","Máy Giặt Mini Bán Tự Động, Tia UV Khử Khuẩn",1235000,57.0,1235000,,0,0,8,,available,,3.3,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
68432556,2686921409818,"Đôi loa Full đôi 3 tấc RSX BellPlus (hàng chính hãng) 1 cặp Ứng dụng kỹ thuật chế tạo màng loa cao cấp .Trang bị mạch bảo vệ loa PowerMaxTM tiên tiến chống cháy loa tweeter, giúp loa hoạt động bền bỉ ...",Đôi loa Full đôi 3 tấc RSX BellPlus (hàng chính hãng) 1 cặp ,3800000,9.0,3800000,,0,0,2,,available,,4.5,"{'id': 749425, 'name': 'BELLPLUS', 'slug': 'bellplus'}",2022-12-30
197422215,1740194766467,"***Lưu ý: đây là sản phẩm thuộc hệ sinh thái Xiaomi nên không có bất kì logo nào của Xiaomi trên sản phẩm.Máy nước nóng để bàn Xiaomi Mijia C1 2.5L là sản phẩm hữu ích giúp làm nóng nước nhanh chóng,...",Máy nước nóng để bàn Xiaomi Mijia C1 2.5L S2201 - Hàng chính hãng,1087800,7.0,1490000,,402200,27,2,,available,,5.0,"{'id': 25422, 'name': 'Xiaomi', 'slug': 'xiaomi'}",2022-12-30
167549374,2922164181909,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚC Hỗ trợ giao hàng và miễn phí công lắp đặt để bàn.Bảo hành chính hãng 02 năm, có người đến tận nhà hỗ trợ...",Smart Tivi Crystal Samsung 4K 65 inch UA65BU8000 - Model 2022,14890000,,14890000,,0,0,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
103511932,5182320107828,"Amply Karaoke Nanomax PRO-007Amply PRO-007 sử dụng công suất điện lên tới 700W và 8 transitor lớn Toshiba có khả năng tải ra các đầu loa một cách dễ dàng và đạt hiệu suất cao, hoạt động nhiều giờ liê...","Amply nghe nhạc, karaoke Nanomax PRO 007 có blueooth - Hàng chính hãng",1750000,4.0,1750000,,0,0,0,,available,,0.0,"{'id': 450333, 'name': 'Nanomax', 'slug': 'nanomax'}",2022-12-30
194525022,6088886793325,"Đài radio chuyên dụng DAI CAT 28BT, món quà cho những người lớn tuổi mê theo dõi những chương trình trên sóng radio. Đây là thiết bị nghe radio cao cấp từ hãng, bắt sóng rất nhạy, âm thanh nghe lớn và...",ĐÀI FM RADIO DAI CAT 28BT bluetooth MẪU MỚI 2022  CHO NGƯỜI CAO TUỔI Hàng Chính Hãng,220000,32.0,220000,,0,0,4,,available,,4.3,"{'id': 606305, 'name': 'DAICAT', 'slug': 'daicat'}",2022-12-30
162750857,9222802302054,"Thiết kế tinh tế cùng với công suất 1.5 HPMáy Lạnh Sharp Inverter 1.5 HP AH-X13ZW sở hữu những đường nét thiết kế mạnh mẽ và tông màu trắng sang trọng phù hợp với nhiều phong cách nội thất khác nhau,...",Máy Lạnh Sharp Inverter 1.5 HP AH-X13ZW - Chỉ giao tại HCM,7219000,13.0,8290000,,1071000,13,5,,available,,4.0,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-12-30
55096350,6980850591481,"Thiết kế hiện đại, tinh tếMáy lạnh Electrolux Inverter 1 HP ESV09CRR-C6 sở hữu thiết kế hiện đại nhưng không kém phần tinh tế cùng với màn hình hiện thị nhiệt độ trên dàn lạnh giúp bạn dễ dàng th...",Máy lạnh Electrolux Inverter 1 HP ESV09CRR-C6 - Chỉ giao tại HCM,6109000,174.0,8690000,,2581000,30,62,,available,,4.6,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
104769298,3131792654603,GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC.Thông số kỹ thuật chi tiết Máy giặt Casper 7.5kg WT-75N70BGA Lồng đứngModel: WT-75N70BGALoại máy giặt: Máy giặt cửa trênKhối lượng giặt: 7.5 kgCông nghệ Inverter: Kh...,Máy giặt Casper 7.5 Kg WT-75N70BGA - Hàng chính hãng (chỉ giao HCM),3459000,25.0,3890000,,431000,11,5,,available,,4.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-12-30
58962575,2353617417401,"Bình xịt vệ sinh điều hòa/máy lạnh & các loại quạt thông gió Hàn Quốc Sandokkaebi - 330ml:* Thành phần: Chất hoạt động bề mặt 5%, Ethanol, mùi hương liệu,* Màu sắc: Màu trắng* Dung tích: 330...",Bình xịt vệ sinh điều hòa/máy lạnh & các loại quạt thông gió Hàn Quốc Sandokkaebi - 330ml,85000,520.0,85000,,0,0,86,,available,,4.5,"{'id': 213169, 'name': 'Sandokkaebi', 'slug': 'sandokkaebi'}",2022-12-30
193413795,6305278706850,Củ loa chép giấy 304S từ kép (từ đôi) 1 cặpLoa chép giấy dùng cho thay thế cho loa chép đã cháy hoặc đã xuống cấp cần thay thế mới Loa chép cho ra tiếng cực trong và sáng nhuyễn Sử dụng các thành p...,Củ chép giấy 304S từ kép (từ đôi) 1 cặp  hàng chính hãng,171000,17.0,171000,,0,0,2,,available,,5.0,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-12-30
14620479,9312137061856,Điều khiển FPT Play Box 2018FPT PLAY BOX 2018phiên bản mới nhất là thiết bị giúp TV của bạn có thể kết nối Internet vàbiến Tivi thường thành một chiếc Smart TVvới những tính năng ưu việt nội dung giải...,Điều Khiển Thường FPT Play Box 2018,89000,33.0,89000,,0,0,1,,available,,5.0,"{'id': 33101, 'name': 'FPT', 'slug': 'fpt'}",2022-12-30
56090374,6704727603004,"Thông tin chi tiết:Loại sản phẩm: Remote điều khiển từ xa TVChủng loại linh kiện: Loại tốt, chất lượng A+Thương hiệu TV tương thích: TCLDòng TV tương thích: Smart TV, TV thông minh TCLChức năng...","Remote Điều Khiển Giọng Nói Cho Smart TV, TV Thông Minh TCL Netflix Grade A+ (Kèm Pin AAA Maxell)",178900,,178900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
104102857,4408316634207,"       Dung tích lớn 8L. đựng thoải mái đồ mỹ phẩm, 30 chiếc mặt nạ, và rất nhiều thứ khác   Làm lạnh giữ mỹ phẩm luôn trong trạng thái tốt nhất, lạnh hơn nhiệt độ bên ngoài 20 độ   Bảo quản cực...",Tủ lạnh mini mặt gương đựng mỹ phẩm dung tích 8 Lít,1172100,20.0,1249000,,76900,6,4,,available,,4.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
169771745,8801961648103,"Công nghệ QLED với tấm nền chống phản sángThưởng thức trọn vẹn tác phẩm nghệ thuật hay chương trình yêu thích trên TV The Frame với công nghệ màn hình chống phản sáng mới. Hạn chế đáng kể độ chói, Cô...",Smart Tivi QLED The Frame Samsung 4K 50 inch QA50LS03B - Model 2022,18129300,5.0,28900000,,10770700,37,1,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
174310364,3663285886860,GIAO HÀNG VÀ LẮP ĐẶT CƠ BẢN NỘI THÀNH HCM.Kiểu tủ - 1 cánhDung tích sử dụng94 lít - Dung tích tổngHãng không công bốDung tích ngăn đáKhông cóDung tích ngăn lạnh94 lítCông suất ti...,Tủ lạnh Electrolux 94 Lít EUM0930BD-VN - Hàng chính hãng (chỉ giao HCM),3080000,5.0,3080000,,0,0,0,,available,,0.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
176311950,3597960178251, Dung tích: 94L Tận dụng tối đa không gian của bạn với thiết kế nhỏ gọn.  Hệ thống làm mát trực tiếp duy trì nhiệt độ ổn định để giữ thực phẩm tươi lâu hơn. Giá đỡ bằng kính cường lực Cử...,Tủ lạnh Electrolux 94L EUM0930BD-VN - Hàng chính hãng (chỉ giao HN và một số khu vực),3389000,,3389000,,0,0,1,,available,,5.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
201963307,4497578064677,ĐÀI RADIO PEPE 310BT-S QUÀ TẶNG CHO NGƯỜI THÂN YÊU Hàng nhập khẩu Chính Hãng Nhật Bản.  HỖ TRỢ USB THẺ NHỚ NHẠC MP3 SÓNG FM :AM / FM / SW 3 BAND RADIOVỚI TÍCH HỢP BỘ PHÁT ÂM NHẠC USB / TF-kết nối bl...,ĐÀI RADIO Pepe 310BT-S Xuất xứ Nhật Bản Mẫu Mới Nhất chạy Năng lượng mặt trời Hàng Chính Hãng,230000,7.0,230000,,0,0,1,,available,,5.0,"{'id': 5383335, 'name': 'Pepe', 'slug': 'pepe'}",2022-12-30
52020790,3401001074118,"●HỆ ĐIỀU HÀNH: Android 10.0 -  Khả Năng Tương Thích Tuyệt VờiThích nghi với các hệ điều hành Android 10.0, android tivi box T95 h616 là tương thích với nhiều phần mềm, trò chơi và các ứng dụng, cải t...",Tivi box T95 hệ điều hành Android 10 RAM 4GB  ROM 32GB  cài sẵn bộ ứng dụng giải trí miễn phí,710000,4.0,710000,,0,0,1,,available,,4.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
7768752,7894852700767,"Thiết kế siêu mỏngAndroid Vinabox X9 2018 ấn tượng với kiểu dáng thiết kế vô cùng độc đáo và thông minh. Kiểu siêu dáng mỏng chưa tới 4mm nhưng khả năng tản nhiệt rất tốt, thiết bị chạy liên tục 24h/...",Android TV Box Vinabox X9 - Hàng Chính Hãng,647800,2.0,647800,,0,0,0,,available,,0.0,"{'id': 112131, 'name': 'Vinabox', 'slug': 'vinabox'}",2022-12-30
96347175,1803500644138,"       2000W cho tải dung như quạt , động cơ điệ   Dải điện áp điều chỉnh từ 0-220V   Thay đổi ánh sáng, tốc độ, nhiệt độ lò    ...","Chiết áp, bộ điều khiển tốc độ động cơ , ánh sáng công suất lớn 4000W 0-220V",85000,1.0,85000,,0,0,1,,available,,3.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
28414681,3772493366792,"Loa sử dụng 2 pin tiểu cho thời lượng nghe nhạc tăng lên gấp đôi so với các dòng loa tương tự. Kích thước nhỏ nhắn, thuận tiện sử dụng có thể sử dụng được cho tất cả các loại máy tính như: máy tính bà...","LOA CARAVEN CR-853 nghe nhạc usb,thẻ nhớ ,đài radio FM Hàng Nhập khẩu",150000,678.0,155000,,5000,3,136,,available,,4.5,"{'id': 111459, 'name': 'Craven', 'slug': 'craven'}",2022-12-30
155021733,8298089706617,"Giá treo màn hình máy tính Cao Cấp NB F100A ️ (22 - 35 inch) ️ Arm màn hình tải trọng 12Kg Mẫu mới 2021Tên gọi khác: Arm màn hình máy tính cao cấp dùng cho màn hình 22-35 inch, tích hợp cổng USB 3.0Tí...",Giá treo màn hình máy tính Cao Cấp NB F100A 22 - 35 inch - Arm màn hình tải trọng 12Kg Mẫu mới 2021 - Hàng Chính Hãng,485000,67.0,485000,,0,0,15,,available,,5.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-12-30
137542627,3353497937868,"Sản phẩm Remote Điều khiển chuột bay giọng nói G20S SmartTV, TV Box, PC- Full Box là hàng mới nguyên tem nguyên hộp chất lượng cao được cửa hàng chúng tôi cam kết:- Cam kết sản phẩm mới nguyên tem mác...","Remote Điều khiển chuột bay giọng nói G20S SmartTV, TV Box, PC- Full Box",127200,15.0,145000,,17800,12,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
185884498,7525287266277,VIETKTV DA9S – BỘ CHUYỂN ĐỔI ÂM THANH OPTICAL TỐT NHẤT 2022 VietKTV – thương hiệu đồ âm thanh karaoke đã quá nổi tiếng tại Việt Nam. Các sản phẩm Karaoke của VietKTV được người dùng đánh giá cao về ch...,"VietKTV DA9S - DAC giải mã âm thanh nghe nhạc chất lượng cao 24bit - Có khiển từ xa, bluetooth 5.0 - Chuyển đổi quang học sang AV - Hàng chính hãng ",700000,8.0,700000,,0,0,2,,available,,4.5,"{'id': 325349, 'name': 'VietKTV', 'slug': 'vietktv'}",2022-12-30
44018311,9584152857244,Chỉ cần lắp pin vào sử dụng ngay không cần cài đặtNguồn: 2 viên pin AAAKhoảng cách sử dụng: 8mKích thước: 210*40*20mmTrọng lượng: 79g...,ĐIỀU KHIỂN THÔNG MINH DÀNH CHO TIVI LG ,333400,2.0,333400,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
90162782,3837008852781,"Khối lượng giặt 9.5 kg, phù hợp với gia đình có từ 5 - 7 ngườiMáy Giặt Samsung Inverter 9.5kg WW95TA046AX/SV sở hữu khối lượng giặt lên đến 9.5 kg, sẽ là sự lựa chọn thích hợp cho những hộ gia đình ...",Máy Giặt Samsung Inverter 9.5kg WW95TA046AX/SV - Chỉ Giao HCM,7589000,38.0,12590000,,5001000,40,16,,available,,4.6,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
165021227,8054007528987,"Micro có dây GUANG LE GL-9000 được dùng tốt cho karaoke âm thanh hội trường, hội nghị, hội thảo, sự kiện, event, sân khấu ngoài trời, đặc biệt là trong lắp đặt hệ thống âm thanh karaoke kinh doanh ch...",Micro GUANG LE GL-9000 mic có dây Micro có dây hát Karaoke  Chuyên Nghiệp hát gia đình loại bỏ tạp âm ,446000,11.0,446000,,0,0,0,,available,,0.0,"{'id': 561415, 'name': '\tOEM', 'slug': 'oem'}",2022-12-30
162735992,2969456488971,"Sở hữu công nghệ sấy đảo chiều Reverse Tumbling giúp áo quần không bị xoắn rối, giảm nhăn sau khi sấy. Cùng với đó là cảm biến thông minh Smart Sensor giúp đưa ra chu trình sấy phù hợp dựa trên độ ẩm ...",Máy sấy Electrolux 8.5 kg EDS854N3SB - Chỉ giao HCM,11159000,9.0,13990000,,2831000,20,3,,available,,5.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
120523663,5604757262102,"       BỘ CHUYỂN HƯỚNG GIÓ NÓNG ĐIỀU HOÀ GIÁ TẠI XƯỞNG (đã gồm ốc)-hàng thành phẩm , giao nguyên chiếc như hình khách không cần tự lắp ráp từng thanh.   Công dụng   :- Hướng luồng gió nóng ra ng...",Chuyển hướng gió cục nóng điều hòa,192000,161.0,219000,,27000,12,26,,available,,4.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
